ITEM_NUM;ID_PRO;ID_NOTA;ID_SEC;QTD_PRO;PRE_UNIT;TOTAL_ITEM;EST_LIN
2;6338;2956;3;26;17;442;0
2;6340;1439;3;30;6;180;0
2;6342;1445;1;2;117,5;235;0
2;6345;1443;1;3;6;18;0
2;6347;1472;3;2;64,55;129,1;0
2;6347;2857;3;2;85;170;0
2;6350;1473;3;4;30;120;0
2;6354;1462;6;10;3,05;30,5;0
2;6354;1475;1;5;3,05;15,25;0
2;6354;1492;3;32;3,05;97,6;0
2;6375;2605;3;30;0,56;16,8;0
2;6377;1453;4;1;34,8;34,8;0
2;6377;1454;4;1;34,8;34,8;0
2;6377;1455;4;1;34,8;34,8;0
2;6382;1456;4;36;2,09;75,24;0
2;6386;1751;4;10;4,5;45;0
2;6388;1622;4;10;2;20;0
2;6389;1468;3;400;1,8;720;0
2;6392;2441;3;1200;2,04;2448;0
2;6395;1474;1;50;3,9;195;0
2;6408;1467;3;5;9,2;46;0
2;6414;1466;3;2;59,7;119,4;0
2;6448;1457;4;1;14;14;0
2;6450;1458;4;1;561,02;561,02;0
2;6457;1464;6;4;34,5;138;0
2;6466;1484;6;1;280;280;0
2;6468;2112;6;2;50;100;0
2;6469;2185;6;2;162;324;0
2;6474;1481;6;6;6,86;41,16;0
2;6478;2194;3;1;55;55;0
2;6479;1480;6;10;0,5;5;0
2;6485;1479;6;15;0,5;7,5;0
2;6502;2186;6;1;25;25;0
2;6502;2980;3;2;25;50;0
2;6503;1478;6;18;0,5;9;0
2;6506;2757;3;4;10;40;0
2;6506;2856;3;2;10;20;0
2;6517;1483;6;3;177;531;0
2;6532;1501;4;50;0,15;7,5;0
2;6573;1500;4;3;2,9;8,7;0
2;6573;1780;3;16;2;32;0
2;6573;1810;4;5;2;10;0
2;6594;1783;3;90;1;90;0
2;6608;1499;4;10;4,8;48;0
2;6610;1498;4;20;5;100;0
2;6622;1497;4;2;16;32;0
2;6624;2816;3;250;2,5;625;0
2;6624;2897;3;530;2,5;1325;0
2;6624;2916;3;522;2,5;1305;0
2;6624;2977;3;414;2,5;1035;0
2;6626;1514;3;5;52;260;0
2;6628;1510;3;3500;0,5;1750;0
2;6631;1517;4;4;64,9;259,6;0
2;6631;2988;1;2;151,99;303,98;0
2;6633;1508;3;1;130,81;130,81;0
2;6640;1518;6;1;5,5;5,5;0
2;6648;1516;4;30;2,6;78;0
2;6658;1521;3;180;1,99;358,2;0
2;6659;1874;1;20;2,1;42;0
2;6660;2214;3;100;1,9;190;0
2;6660;2246;3;800;2;1600;0
2;6660;2450;3;200;3,3;660;0
2;6660;2548;3;200;3,3;660;0
2;6660;2571;3;300;3,3;990;0
2;6660;2573;3;100;3,3;330;0
2;6660;2655;3;191;3,3;630,3;0
2;6660;2746;3;400;2,29;916;0
2;6660;2754;3;200;2,29;458;0
2;6660;2755;3;200;2,29;458;0
2;6660;2784;3;60;2,29;137,4;0
2;6660;2791;3;200;2,29;458;0
2;6660;2829;3;200;2,29;458;0
2;6660;2884;3;300;2,29;687;0
2;6660;2909;3;140;2,29;320,6;0
2;6660;2912;3;300;2,29;687;0
2;6663;1522;3;10;1,89;18,9;0
2;6667;1588;6;48;1,69;81,12;0
2;6669;1519;3;15;1,39;20,85;0
2;6678;1713;4;120;6,57;788,4;0
2;6686;2286;1;2;42;84;0
2;6687;1520;3;4;47,1;188,4;0
2;6702;1525;3;1;65;65;0
2;6710;1527;6;96;1,89;181,44;0
2;6712;2850;6;20;2,5;50;0
2;6714;1530;6;20;1,99;39,8;0
2;6719;1528;6;2;13;26;0
2;6725;1529;6;20;1,99;39,8;0
2;6725;1531;3;180;2,3;414;0
2;6725;2497;1;3;52,5;157,5;0
2;6726;1960;3;150;2,28;342;0
2;6726;1962;3;150;2,28;342;0
2;6727;2192;3;500;1,9;950;0
2;6732;1906;3;306;4,8;1468,8;0
2;6736;2210;3;250;1,9;475;0
2;6739;1750;4;30;1,9;57;0
2;6740;1705;4;2;0,8;1,6;0
2;6743;1532;1;2;17,5;35;0
2;6743;1533;4;1;17,5;17,5;0
2;6750;1548;3;2;21,5;43;0
2;6752;2284;6;1;64;64;0
2;6755;1549;3;10;10,9;109;0
2;6757;1550;3;1;164,8;164,8;0
2;6758;1538;4;8;5;40;0
2;6758;1539;4;10;5;50;0
2;6758;1541;4;4;5;20;0
2;6758;1542;4;10;5;50;0
2;6758;1544;1;90;5;450;0
2;6758;1545;1;25;5;125;0
2;6758;1563;6;20;5;100;0
2;6758;1564;6;12;5;60;0
2;6758;2034;3;10;6;60;0
2;6758;2061;1;75;6;450;0
2;6758;2227;6;15;7;105;0
2;6758;2235;3;8;7;56;0
2;6758;2240;1;60;7;420;0
2;6758;2302;4;5;7;35;0
2;6758;2660;4;20;8;160;0
2;6758;2865;1;110;8;880;0
2;6758;2990;6;6;8;48;0
2;6759;2847;6;1;400;400;0
2;6760;1553;6;4;8;32;0
2;6762;1554;6;8;17,7;141,6;0
2;6770;1556;6;1;40,5;40,5;0
2;6772;1557;6;6;26,4;158,4;0
2;6775;1558;6;2;86;172;0
2;6784;1559;6;30;14,56;436,8;0
2;6785;1950;6;30;17,16;514,8;0
2;6790;1560;6;1;100;100;0
2;6792;1561;6;1;69,13;69,13;0
2;6799;1562;6;2;13,5;27;0
2;6806;1537;4;1;8;8;0
2;6816;1543;4;3;26,4;79,2;0
2;6818;2188;1;1;70;70;0
2;6819;1546;1;2;130;260;0
2;6823;1621;4;50;4,99;249,5;0
2;6823;1722;4;120;4,99;598,8;0
2;6823;1748;4;100;4,99;499;0
2;6823;1774;3;150;4,99;748,5;0
2;6825;1566;4;4000;2,5;10000;0
2;6825;1721;4;120;2,05;246;0
2;6825;2071;3;330;1,9;627;0
2;6829;1572;1;2;18;36;0
2;6831;1570;6;0,4;200;80;0
2;6843;1581;3;20;1,85;37;0
2;6843;1582;3;200;1,85;370;0
2;6843;1609;3;200;1,85;370;0
2;6843;1627;3;200;1,85;370;0
2;6843;1772;3;200;1,85;370;0
2;6843;1775;3;200;1,85;370;0
2;6844;1573;3;200;1,85;370;0
2;6844;1584;3;200;1,85;370;0
2;6844;1604;4;100;1,85;185;0
2;6844;1605;4;100;1,85;185;0
2;6844;1683;3;200;1,85;370;0
2;6844;1684;3;200;1,85;370;0
2;6844;1685;3;200;1,85;370;0
2;6844;1689;3;100;1,85;185;0
2;6844;1690;3;100;1,85;185;0
2;6844;1742;3;200;1,85;370;0
2;6844;1977;1;20;1,94;38,8;0
2;6844;2063;1;40;1,82;72,8;0
2;6844;2139;3;200;1,82;364;0
2;6844;2170;3;440;1,82;800,8;0
2;6844;2200;3;100;1,82;182;0
2;6846;1983;3;120;2,46;295,2;0
2;6847;1575;3;180;7,5;1350;0
2;6848;1583;3;180;2,05;369;0
2;6848;1855;3;120;2,28;273,6;0
2;6848;1902;3;180;2,28;410,4;0
2;6848;1919;3;150;2,28;342;0
2;6848;1940;3;90;2,28;205,2;0
2;6848;1976;1;240;2,28;547,2;0
2;6848;1981;3;180;2,28;410,4;0
2;6848;1987;3;132;2,08;274,56;0
2;6848;1993;3;60;2,28;136,8;0
2;6848;1996;3;90;2,28;205,2;0
2;6848;2087;3;180;1,6;288;0
2;6848;2191;3;170;1,9;323;0
2;6848;2278;3;150;2,05;307,5;0
2;6848;2296;3;120;2,05;246;0
2;6848;2318;3;180;2,05;369;0
2;6848;2451;3;120;1,93;231,6;0
2;6848;2481;3;180;1,93;347,4;0
2;6849;1590;6;30;2,2;66;0
2;6849;1656;1;60;2,2;132;0
2;6849;1658;4;60;2,2;132;0
2;6849;1659;4;30;2,2;66;0
2;6849;1686;3;90;2,2;198;0
2;6849;1717;1;30;2,2;66;0
2;6849;1745;3;90;2,2;198;0
2;6849;1790;1;30;2,2;66;0
2;6849;1802;4;90;2,2;198;0
2;6849;1857;3;180;2,29;412,2;0
2;6849;1901;3;150;2,29;343,5;0
2;6849;1905;3;150;2,29;343,5;0
2;6849;1920;3;120;2,29;274,8;0
2;6849;1924;1;30;2,29;68,7;0
2;6849;1937;3;60;2,29;137,4;0
2;6849;1955;3;120;2,29;274,8;0
2;6849;1963;3;60;2,29;137,4;0
2;6849;1984;3;150;2,29;343,5;0
2;6849;2145;3;360;1,65;594;0
2;6849;2440;3;240;1,69;405,6;0
2;6850;1952;1;30;2,74;82,2;0
2;6850;1980;3;200;2,74;548;0
2;6850;1985;3;200;2,74;548;0
2;6850;1989;3;300;2,74;822;0
2;6850;1992;3;400;2,74;1096;0
2;6851;1771;3;60;1,8;108;0
2;6854;1743;3;20;3;60;0
2;6855;1757;4;12;8,5;102;0
2;6855;1961;3;240;14,5;3480;0
2;6855;1990;3;240;14,5;3480;0
2;6855;1994;3;150;11,9;1785;0
2;6857;1623;4;20;2;40;0
2;6858;1619;4;100;3,6;360;0
2;6859;1744;3;400;1,9;760;0
2;6860;1712;4;100;0,33;33;0
2;6862;1576;3;1;9;9;0
2;6868;2373;3;1;101,56;101,56;0
2;6875;1577;3;350;1,95;682,5;0
2;6875;1607;4;190;1,95;370,5;0
2;6875;1657;3;120;1,95;234;0
2;6875;1665;4;5;1,95;9,75;0
2;6875;1666;4;120;1,95;234;0
2;6875;1672;3;120;1,95;234;0
2;6875;1770;3;365;1,95;711,75;0
2;6875;1776;3;495;1,95;965,25;0
2;6877;1796;4;75;2,3;172,5;0
2;6877;2010;1;240;2,2;528;0
2;6877;2168;3;780;1,5;1170;0
2;6878;1795;4;100;1,9;190;0
2;6878;2206;3;800;1,5;1200;0
2;6878;2631;3;350;3,95;1382,5;0
2;6878;2853;3;40;4,5;180;0
2;6882;1661;4;300;0,33;99;0
2;6882;1716;4;400;0,33;132;0
2;6882;2268;3;2200;0,6;1320;0
2;6882;2427;3;2500;0,65;1625;0
2;6886;1687;3;200;3,6;720;0
2;6886;1708;4;60;3,6;216;0
2;6890;1586;6;12;60;720;0
2;6893;1587;6;4;40;160;0
2;6914;1664;4;5;4,2;21;0
2;6915;1594;4;10;4,2;42;0
2;6916;1596;4;100;0,55;55;0
2;6918;1597;4;300;0,33;99;0
2;6918;1624;4;100;0,33;33;0
2;6918;1626;4;100;0,33;33;0
2;6918;1639;4;100;0,33;33;0
2;6918;1640;4;200;0,33;66;0
2;6918;2331;3;1000;0,6;600;0
2;6918;2846;3;2000;0,38;760;0
2;6919;1668;4;300;0,55;165;0
2;6919;1669;4;200;0,55;110;0
2;6920;1574;3;400;2,28;912;0
2;6920;1638;4;100;0,55;55;0
2;6920;1663;4;40;2,28;91,2;0
2;6920;1667;4;40;2,28;91,2;0
2;6920;1709;4;20;2,28;45,6;0
2;6920;1714;4;10;2,28;22,8;0
2;6920;1715;4;30;2,28;68,4;0
2;6920;1800;4;29;2,28;66,12;0
2;6920;2462;3;240;5,59;1341,6;0
2;6921;2408;6;1;13,5;13,5;0
2;6922;1601;4;3;29,9;89,7;0
2;6924;1602;4;100;28;2800;0
2;6926;1603;4;25;2;50;0
2;6932;2138;3;60;3,3;198;0
2;6932;2199;3;30;3,3;99;0
2;6936;1592;1;100;0,59;59;0
2;6936;1608;4;100;0,59;59;0
2;6947;1618;6;80;4,5;360;0
2;6951;1628;3;15;5;75;0
2;6952;1914;3;10;3,66;36,6;0
2;6959;1616;6;5;15;75;0
2;6961;1764;6;2;90;180;0
2;6970;1873;3;300;2,9;870;0
2;6971;1630;3;660;2;1320;0
2;6971;1697;3;1110;2;2220;0
2;6971;1915;3;300;2,15;645;0
2;6971;1934;3;250;2,15;537,5;0
2;6971;2107;3;285;2;570;0
2;6971;2166;3;1100;2;2200;0
2;6971;2197;3;615;2;1230;0
2;6971;2948;3;773;2,67;2063,91;0
2;6972;2479;3;40;2;80;0
2;6972;2485;3;60;2;120;0
2;6972;2575;3;20;2;40;0
2;6972;2819;3;40;1,5;60;0
2;6972;2915;3;80;1,5;120;0
2;6972;2984;3;120;1,5;180;0
2;6975;1615;6;30;20;600;0
2;6978;1613;1;50;2,52;126;0
2;6988;1612;1;6;4,2;25,2;0
2;6994;1614;6;20;1,09;21,8;0
2;6996;1611;1;2;22,5;45;0
2;7001;1875;1;6;2,3;13,8;0
2;7007;1707;4;10;5,5;55;0
2;7016;1644;6;1;43,8;43,8;0
2;7020;1637;4;1;25;25;0
2;7020;2179;6;1;16;16;0
2;7024;1636;4;1;25;25;0
2;7027;1643;4;4;93;372;0
2;7029;1642;4;1;230;230;0
2;7038;1729;4;35;5;175;0
2;7038;2064;4;5;6;30;0
2;7038;2065;4;25;6;150;0
2;7038;2074;3;12;6;72;0
2;7038;2125;3;10;6;60;0
2;7038;2136;4;5;6;30;0
2;7038;2202;1;30;6;180;0
2;7038;2204;4;8;6;48;0
2;7038;2205;4;15;6;90;0
2;7038;2209;3;15;6;90;0
2;7038;2303;3;10;7;70;0
2;7038;2306;6;15;7;105;0
2;7038;2309;4;22;7;154;0
2;7038;2310;1;35;7;245;0
2;7038;2493;3;30;8;240;0
2;7038;2500;6;20;8;160;0
2;7038;2503;4;8;8;64;0
2;7038;2504;4;8;8;64;0
2;7049;1633;4;1;736,75;736,75;0
2;7064;1677;6;4;14,14;56,56;0
2;7067;1676;6;1;35;35;0
2;7071;1675;6;10;20;200;0
2;7073;1769;3;8;22;176;0
2;7075;2090;6;53;2,35;124,55;0
2;7079;1673;6;1;185;185;0
2;7081;1653;1;150;0,6;90;0
2;7085;1646;3;6;99;594;0
2;7088;1655;1;1500;0,4;600;0
2;7094;1671;4;38;5;190;0
2;7108;2832;3;2;1180;2360;0
2;7110;1670;4;12;12;144;0
2;7112;1679;6;10;12;120;0
2;7113;2119;6;50;11;550;0
2;7119;1654;1;1;66,4;66,4;0
2;7120;1828;1;1;99,7;99,7;0
2;7123;1678;6;1;155;155;0
2;7125;1652;3;96;4,6;441,6;0
2;7141;1700;6;1;25;25;0
2;7144;1702;6;2;10;20;0
2;7156;2433;6;1;15;15;0
2;7158;1698;6;2;19;38;0
2;7161;1699;6;1;119;119;0
2;7162;1909;6;1;176,4;176,4;0
2;7162;2232;6;2;240;480;0
2;7177;1710;4;100;0,38;38;0
2;7177;1752;4;50;0,38;19;0
2;7177;1794;4;100;0,38;38;0
2;7200;1706;4;5;1,3;6,5;0
2;7208;1723;4;30;8,9;267;0
2;7221;1724;4;1;38,8;38,8;0
2;7221;1756;4;1;38,8;38,8;0
2;7221;1761;1;1;38,8;38,8;0
2;7221;1784;3;15;38,8;582;0
2;7221;1801;4;10;38,8;388;0
2;7221;1803;4;1;38,8;38,8;0
2;7221;1807;4;1;38,8;38,8;0
2;7221;2377;3;2;66;132;0
2;7222;1754;4;4;4,9;19,6;0
2;7222;1806;4;1;4,9;4,9;0
2;7237;1725;4;3;2,5;7,5;0
2;7237;1727;4;3;2,5;7,5;0
2;7247;1809;4;100;0,6;60;0
2;7252;1804;4;3;2,5;7,5;0
2;7252;1805;4;2;2,5;5;0
2;7255;1759;1;50;4,1;205;0
2;7262;1734;6;26;2;52;0
2;7262;2640;6;26;3,65;94,9;0
2;7264;1735;6;15;21,5;322,5;0
2;7264;1746;4;8;21,5;172;0
2;7264;1967;6;6;23;138;0
2;7266;1738;3;8;153;1224;0
2;7274;1921;3;306;4,8;1468,8;0
2;7297;2060;1;8;2,1;16,8;0
2;7297;2833;6;81;2,79;225,99;0
2;7297;2974;6;150;3,2;480;0
2;7300;1758;1;2;66,4;132,8;0
2;7300;2007;1;1;84,9;84,9;0
2;7309;1762;1;10;3,89;38,9;0
2;7311;1763;1;100;0,4;40;0
2;7311;1778;3;800;0,4;320;0
2;7311;1815;3;5000;0,5;2500;0
2;7314;1787;6;1;420;420;0
2;7315;2151;3;15;22;330;0
2;7317;1766;6;7;40;280;0
2;7317;1884;6;7;40;280;0
2;7318;2642;6;1;680;680;0
2;7324;1767;6;1;25;25;0
2;7329;1765;6;1;33;33;0
2;7338;1747;4;5;2;10;0
2;7338;1973;1;60;2,08;124,8;0
2;7338;2099;3;180;1,6;288;0
2;7338;2172;3;240;1,6;384;0
2;7338;2387;3;120;1,98;237,6;0
2;7338;2416;3;90;3;270;0
2;7338;2438;3;90;3;270;0
2;7340;2207;3;100;8,96;896;0
2;7340;2208;3;25;8,96;224;0
2;7343;1782;3;300;0,6;180;0
2;7352;2707;3;3;65;195;0
2;7426;1808;4;900;14;12600;0
2;7433;1792;1;20;3,09;61,8;0
2;7442;1786;6;1;8;8;0
2;7455;2614;3;200;3,15;630;0
2;7467;2574;3;30;1,48;44,4;0
2;7496;1812;4;60;1,19;71,4;0
2;7513;1823;6;1;7,99;7,99;0
2;7515;1846;6;4;39,5;158;0
2;7517;1821;6;1;127,6;127,6;0
2;7517;1861;6;1;93,6;93,6;0
2;7517;2116;6;1;162;162;0
2;7517;2154;6;1;162;162;0
2;7520;2254;6;5;32,76;163,8;0
2;7528;1819;6;2;43,45;86,9;0
2;7528;1820;6;2;43,45;86,9;0
2;7535;1864;6;10;22;220;0
2;7536;1818;6;7;48;336;0
2;7538;1817;6;0,38;650;247;0
2;7540;2080;3;2;125;250;0
2;7541;1908;6;28;40;1120;0
2;7541;1951;6;15;40;600;0
2;7550;1816;6;6;3,5;21;0
2;7563;2423;6;2;20;40;0
2;7563;2622;6;1;25;25;0
2;7564;1824;6;2;350;700;0
2;7566;2467;6;15;3,2;48;0
2;7583;1826;6;2;90;180;0
2;7593;1916;3;1;13,5;13,5;0
2;7594;1830;6;1;44,86;44,86;0
2;7595;1880;6;4;39,5;158;0
2;7595;1881;6;1;39,5;39,5;0
2;7597;2198;3;1;11,21;11,21;0
2;7605;1829;1;2;2,69;5,38;0
2;7606;1849;4;25;2,15;53,75;0
2;7606;1926;4;10;2,25;22,5;0
2;7617;2564;4;5;26,34;131,7;0
2;7624;1850;4;1;60;60;0
2;7629;1835;1;4;43,8;175,2;0
2;7632;2304;3;1;60;60;0
2;7636;1836;1;1;28;28;0
2;7642;1841;6;1;20;20;0
2;7649;1842;6;10;5;50;0
2;7656;1847;6;8;16,75;134;0
2;7661;2089;6;4;490;1960;0
2;7667;1848;6;8;24,57;196,56;0
2;7669;1831;3;30;2,2;66;0
2;7671;1932;3;860;1,8;1548;0
2;7677;1899;3;360;1,8;648;0
2;7678;1900;3;120;14,5;1740;0
2;7687;1833;3;12;155;1860;0
2;7690;1843;6;20;2,08;41,6;0
2;7693;2656;3;400;8,37;3348;0
2;7695;2747;3;40;2,3;92;0
2;7696;1854;4;144;0,35;50,4;0
2;7698;2415;3;420;2,13;894,6;0
2;7698;2612;3;400;2,13;852;0
2;7698;2938;3;150;1,99;298,5;0
2;7703;1891;4;2;3,63;7,26;0
2;7703;2482;3;280;2,7;756;0
2;7703;2552;3;500;2,7;1350;0
2;7729;2283;6;2;375,7;751,4;0
2;7729;2398;6;1;331,2;331,2;0
2;7729;2418;6;1;336;336;0
2;7730;1862;6;1;250;250;0
2;7732;1863;6;15;1,89;28,35;0
2;7749;1867;6;1;107,91;107,91;0
2;7751;1868;6;1;238;238;0
2;7760;1859;1;1;150;150;0
2;7762;1869;3;1;18;18;0
2;7767;2594;6;1;79,9;79,9;0
2;7776;1872;3;1;43,8;43,8;0
2;7780;1876;1;1;15,99;15,99;0
2;7789;1904;3;157,72;11,9;1876,868;0
2;7789;1938;3;160,51;11,9;1910,069;0
2;7789;1956;3;218;11,9;2594,2;0
2;7789;1958;3;161;11,9;1915,9;0
2;7789;1974;1;150;11,9;1785;0
2;7789;1979;3;101;11,9;1201,9;0
2;7789;1982;3;150;11,9;1785;0
2;7792;1912;6;1;23,4;23,4;0
2;7797;2308;6;5;2,89;14,45;0
2;7798;2729;3;29;0,75;21,75;0
2;7802;1911;6;2;4;8;0
2;7807;1907;4;2;65;130;0
2;7809;2315;3;9;2;18;0
2;7818;1910;6;1;10,1;10,1;0
2;7825;1923;1;4;25;100;0
2;7825;1935;3;1;25;25;0
2;7828;1927;6;24;1,19;28,56;0
2;7830;2259;6;50;2,25;112,5;0
2;7834;2111;6;4;26;104;0
2;7835;1930;6;2;42,5;85;0
2;7835;2211;3;3;33;99;0
2;7837;2161;6;2;16,5;33;0
2;7845;1931;6;36;0,5;18;0
2;7852;2193;3;1;13;13;0
2;7863;1943;1;3;16,9;50,7;0
2;7895;1942;1;70;0,29;20,3;0
2;7935;1953;1;1;72,7;72,7;0
2;7935;1954;4;1;72,7;72,7;0
2;7940;1971;1;2;45;90;0
2;7947;1965;3;1;215;215;0
2;7960;1964;3;50;1,88;94;0
2;7961;1968;6;40;45;1800;0
2;7961;2717;6;2;330;660;0
2;7961;2769;6;1;350;350;0
2;7963;1986;6;10;2,12;21,2;0
2;7968;2393;6;1;89;89;0
2;7980;2004;3;1;120;120;0
2;7982;2006;3;1;150;150;0
2;7988;2011;6;2;50;100;0
2;8010;2012;6;1;93,6;93,6;0
2;8012;2991;6;10;23,9;239;0
2;8021;2016;6;150;0,4;60;0
2;8023;2352;3;1;10,1;10,1;0
2;8026;2693;3;6;10,83;64,98;0
2;8033;2017;6;4;8;32;0
2;8035;2019;6;2;6,25;12,5;0
2;8043;2347;6;96;1,59;152,64;0
2;8043;2364;6;20;1,59;31,8;0
2;8043;2365;1;20;1,59;31,8;0
2;8043;2456;3;15;10,5;157,5;0
2;8048;2053;6;12;2,99;35,88;0
2;8048;2953;6;17;8,29;140,93;0
2;8048;2954;1;4;8,29;33,16;0
2;8050;2360;3;180;1,6;288;0
2;8051;2020;1;5;2,66;13,3;0
2;8051;2081;3;800;1,9;1520;0
2;8051;2141;3;200;1,9;380;0
2;8051;2142;3;400;1,9;760;0
2;8053;2100;3;550;2;1100;0
2;8060;2588;1;3;59,8;179,4;0
2;8062;2072;3;200;1,82;364;0
2;8062;2174;3;200;1,82;364;0
2;8063;2436;4;2;90;180;0
2;8064;2028;1;1;22;22;0
2;8067;2131;1;3;16;48;0
2;8073;2027;1;4;25;100;0
2;8076;2026;1;200;1,39;278;0
2;8079;2023;6;8;52;416;0
2;8080;2092;6;25;24;600;0
2;8080;2253;3;10;26;260;0
2;8087;2025;6;1;75;75;0
2;8091;2022;3;2;27,99;55,98;0
2;8095;2047;6;3;114,9;344,7;0
2;8106;2234;3;50;19,6;980;0
2;8111;2030;3;140;3,8;532;0
2;8112;2384;3;200;4,5;900;0
2;8113;2379;3;426;2;852;0
2;8119;2173;3;400;2;800;0
2;8122;2169;3;20;3;60;0
2;8123;2101;3;250;1,9;475;0
2;8123;2291;3;250;4;1000;0
2;8123;2363;3;350;4;1400;0
2;8123;2778;3;210;2,9;609;0
2;8123;2822;3;200;2,9;580;0
2;8123;2965;3;220;2,9;638;0
2;8123;2970;3;240;2,9;696;0
2;8125;2124;3;30;0,5;15;0
2;8128;2029;6;10;2,35;23,5;0
2;8144;2036;3;4;70;280;0
2;8145;2035;3;2;150;300;0
2;8147;2051;6;1;25;25;0
2;8148;2048;6;1;4;4;0
2;8152;2046;6;6;8;48;0
2;8152;2050;6;1;40;40;0
2;8154;2042;6;8;7,25;58;0
2;8163;2043;6;4;131,05;524,2;0
2;8164;2041;6;1;85,27;85,27;0
2;8183;2049;6;1;5,9;5,9;0
2;8223;2052;6;5;12,8;64;0
2;8223;2837;6;15;23,9;358,5;0
2;8225;2617;6;9;22,9;206,1;0
2;8226;2407;6;6;29,9;179,4;0
2;8226;2465;6;10;34,9;349;0
2;8226;2669;6;10;34,9;349;0
2;8226;2958;6;25;39,9;997,5;0
2;8227;2807;6;5;59,9;299,5;0
2;8236;2032;1;1;320;320;0
2;8239;2038;3;600;3,5;2100;0
2;8243;2389;1;50;1,35;67,5;0
2;8252;2058;3;63;2,05;129,15;0
2;8270;2130;1;2;125,9;251,8;0
2;8271;2054;1;2;83,9;167,8;0
2;8272;2203;1;3;110,8;332,4;0
2;8272;2527;1;3;113,9;341,7;0
2;8272;2599;1;2;134,6;269,2;0
2;8272;2664;1;2;134,6;269,2;0
2;8272;2941;4;1;134,6;134,6;0
2;8273;2123;3;70;1,65;115,5;0
2;8274;2057;3;7;2,15;15,05;0
2;8276;2733;1;40;3,39;135,6;0
2;8285;2287;1;20;2,35;47;0
2;8287;2067;3;1;93;93;0
2;8291;2718;6;1;87;87;0
2;8301;2056;3;4;14;56;0
2;8302;2839;1;3;22;66;0
2;8303;2526;4;1;59;59;0
2;8307;2663;1;1;300;300;0
2;8307;2685;1;1;300;300;0
2;8310;2144;3;120;9,9;1188;0
2;8310;2782;3;50;15;750;0
2;8313;2140;3;200;1,85;370;0
2;8313;2705;3;200;2,69;538;0
2;8317;2475;3;1;90;90;0
2;8318;2079;3;1;145;145;0
2;8318;2786;3;1;110;110;0
2;8321;2062;1;1;33;33;0
2;8328;2068;3;2;100;200;0
2;8333;2066;4;1;229;229;0
2;8340;2955;3;1;120;120;0
2;8341;2082;3;1;150;150;0
2;8343;2083;3;2;450;900;0
2;8345;2084;3;2;250;500;0
2;8347;2085;3;1;325;325;0
2;8351;2091;6;1;67,9;67,9;0
2;8352;2666;6;1;58;58;0
2;8358;2094;6;1;4;4;0
2;8365;2095;6;1;22;22;0
2;8372;2096;6;1;41;41;0
2;8376;2615;3;1;220;220;0
2;8379;2086;3;5;65;325;0
2;8389;2122;6;1;390;390;0
2;8389;2183;6;2;420;840;0
2;8390;2517;3;2;1850;3700;0
2;8392;2109;3;8;114,9;919,2;0
2;8407;2121;6;1;290;290;0
2;8409;2105;3;4;10;40;0
2;8410;2371;3;3;110;330;0
2;8412;2102;3;3;180;540;0
2;8412;2104;3;2;180;360;0
2;8413;2103;3;1;134;134;0
2;8418;2163;3;1;95;95;0
2;8420;2110;6;3;265;795;0
2;8426;2114;6;1;65;65;0
2;8430;2113;6;1;29;29;0
2;8430;2133;6;1;116;116;0
2;8434;2392;6;2;7;14;0
2;8441;2127;3;1;82,43;82,43;0
2;8448;2675;3;1;15;15;0
2;8451;2135;6;60;11;660;0
2;8459;2706;3;1000;0,42;420;0
2;8479;2146;6;3;99;297;0
2;8484;2178;6;1;240;240;0
2;8485;2307;6;2;400;800;0
2;8485;2759;6;3;330;990;0
2;8486;2147;6;6;15;90;0
2;8488;2274;6;2000;0,38;760;0
2;8490;2162;4;1;20;20;0
2;8492;2158;6;1;25;25;0
2;8492;2164;3;10;3;30;0
2;8495;2167;3;2500;0,18;450;0
2;8495;2316;3;2200;0,79;1738;0
2;8495;2570;3;2500;0,85;2125;0
2;8495;2910;3;1200;0,65;780;0
2;8495;2924;3;340;0,65;221;0
2;8495;2932;3;950;0,65;617,5;0
2;8495;2967;3;1000;0,65;650;0
2;8498;2273;6;2;495;990;0
2;8500;2184;6;1;9;9;0
2;8509;2181;6;1;10;10;0
2;8510;2434;6;1;40;40;0
2;8516;2424;6;1;35;35;0
2;8523;2180;6;1;20;20;0
2;8542;2921;3;30;3,46;103,8;0
2;8542;2940;3;120;3,46;415,2;0
2;8544;2212;3;1;25;25;0
2;8545;2213;3;1;25;25;0
2;8561;2215;6;9;11;99;0
2;8565;2222;3;1;450;450;0
2;8565;2913;3;1;176;176;0
2;8567;2221;3;1;102,53;102,53;0
2;8574;2220;6;1;7,95;7,95;0
2;8584;2419;6;10;1,5;15;0
2;8587;2216;6;7;43;301;0
2;8590;2217;6;120;7,6;912;0
2;8592;2225;1;2;9,35;18,7;0
2;8611;2218;6;100;1,99;199;0
2;8613;2261;3;300;1,6;480;0
2;8613;2279;3;180;1,6;288;0
2;8614;2224;1;40;2,65;106;0
2;8615;2317;3;200;2;400;0
2;8615;2349;1;40;2;80;0
2;8626;2226;3;200;3,29;658;0
2;8637;2319;1;40;2;80;0
2;8637;2385;3;120;2;240;0
2;8641;2744;3;100;0,7;70;0
2;8644;2382;3;306;2;612;0
2;8644;2383;3;714;2;1428;0
2;8644;2606;3;140;3,75;525;0
2;8652;2233;3;2;980;1960;0
2;8652;2265;3;2;722;1444;0
2;8652;2295;3;2;1050;2100;0
